date,review_period,event_id,event_type,symbol,isin,state_count_after_event,status_flag
,2021-MAR,PEVT_00906,DELETION,PSPPROJECT,,786,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00905,DELETION,PRAJIND,,787,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00904,DELETION,ORIENTCEM,,788,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00903,DELETION,OMAXE,,789,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00902,DELETION,NAVNETEDUL,,790,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00901,DELETION,KOLTEPATIL,,791,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00900,DELETION,KTKBANK,,792,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00899,DELETION,J&KBANK,,793,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00898,DELETION,JAICORPLTD,,794,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00897,DELETION,JAGRAN,,795,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00896,DELETION,ICRA,,796,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00895,DELETION,HERITGFOOD,,797,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00894,DELETION,HATHWAY,,797,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00893,DELETION,GMDCLTD,,798,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00892,DELETION,ESABINDIA,,799,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00891,DELETION,DBCORP,,800,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00890,DELETION,CHENNPETRO,,801,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00889,DELETION,CARERATING,,801,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00888,DELETION,BOMDYEING,,802,SUSPICIOUS_STATE_COUNT
,2022-DEC,PEVT_00887,DELETION,RAINBOW,,803,SUSPICIOUS_STATE_COUNT
,2022-DEC,PEVT_00886,DELETION,SAREGAMA,,804,SUSPICIOUS_STATE_COUNT
,2021-SEP,PEVT_00883,DELETION,SONACOMS,,804,SUSPICIOUS_STATE_COUNT
,2021-SEP,PEVT_00882,DELETION,GMRINFRA,,804,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00712,ADDITION,PPLPHARMA,,803,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00711,ADDITION,SWSOLAR,,802,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00710,ADDITION,SAIL,,801,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00709,ADDITION,SCI,,800,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00708,ADDITION,RAJESHEXPO,,799,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00707,ADDITION,POLYMED,,799,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00706,ADDITION,OLECTRA,,799,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00705,ADDITION,OIL,,799,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00704,ADDITION,NATCOPHARM,,799,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00703,ADDITION,JINDALSTEL,,799,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00702,ADDITION,JSL,,799,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00701,ADDITION,IGL,,798,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00700,ADDITION,HINDCOPPER,,798,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00699,ADDITION,FLUOROCHEM,,797,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00698,ADDITION,FINCABLES,,797,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00697,ADDITION,ENGINERSIN,,796,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00696,ADDITION,ECLERX,,795,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00695,DELETION,VARROC,,795,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00694,DELETION,CAPLIPOINT,,795,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00693,DELETION,AFFLE,,796,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00686,DELETION,NSLNISP,,797,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00685,DELETION,ERIS,,797,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00684,DELETION,EDELWEISS,,797,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00683,DELETION,BAJAJELEC,,798,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00560,DELETION,SHOPERSTOP,,798,SUSPICIOUS_STATE_COUNT
,2022-SEP,PEVT_00559,DELETION,EQUITAS,,798,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00522,ADDITION,USHAMART,,798,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00521,ADDITION,SYRMA,,798,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00520,ADDITION,SAFARI,,798,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00519,ADDITION,PGHL,,797,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00518,ADDITION,KIRLFER,,797,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00517,ADDITION,JINDALSAW,,796,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00516,ADDITION,IRCON,,795,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00515,ADDITION,HEG,,794,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00514,ADDITION,GPIL,,794,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00513,ADDITION,GLS,,794,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00512,ADDITION,GILLETTE,,793,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00511,ADDITION,CHAMBLFERT,,793,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00510,ADDITION,ALLCARGO,,792,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00509,DELETION,TCI,,793,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00508,DELETION,TCIEXP,,793,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00507,DELETION,NOCIL,,793,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00506,DELETION,KENNAMET,,793,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00505,DELETION,NAUKRI,,794,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00504,DELETION,IFBIND,,794,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00503,DELETION,HAL,,794,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00502,DELETION,HGS,,794,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00501,DELETION,GREENPANEL,,795,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00500,DELETION,FINPIPE,,796,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00499,DELETION,BORORENEW,,797,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00498,DELETION,BPCL,,797,SUSPICIOUS_STATE_COUNT
,2023-SEP,PEVT_00497,DELETION,BASF,,797,SUSPICIOUS_STATE_COUNT
,2026-JUN,PEVT_00279,ADDITION,SCHNEIDER,,796,SUSPICIOUS_STATE_COUNT
,2026-JUN,PEVT_00278,ADDITION,JSWDULUX,,796,SUSPICIOUS_STATE_COUNT
,2026-JUN,PEVT_00277,ADDITION,INFY,,795,SUSPICIOUS_STATE_COUNT
,2023-JUN,PEVT_00273,ADDITION,SANOFI,,794,SUSPICIOUS_STATE_COUNT
,2023-JUN,PEVT_00272,ADDITION,PEL,,793,SUSPICIOUS_STATE_COUNT
,2023-JUN,PEVT_00271,ADDITION,NMDC,,792,SUSPICIOUS_STATE_COUNT
,2023-JUN,PEVT_00270,ADDITION,JMFINANCIL,,792,SUSPICIOUS_STATE_COUNT
,2023-JUN,PEVT_00269,ADDITION,GSPL,,791,SUSPICIOUS_STATE_COUNT
,2023-JUN,PEVT_00268,ADDITION,BCG,,791,SUSPICIOUS_STATE_COUNT
,2023-JUN,PEVT_00267,DELETION,VTL,,792,SUSPICIOUS_STATE_COUNT
,2023-JUN,PEVT_00266,DELETION,TV18BRDCST,,792,SUSPICIOUS_STATE_COUNT
,2023-JUN,PEVT_00265,DELETION,SHRIRAMFIN,,793,SUSPICIOUS_STATE_COUNT
,2023-JUN,PEVT_00264,DELETION,POLYPLEX,,794,SUSPICIOUS_STATE_COUNT
,2023-JUN,PEVT_00263,DELETION,MGL,,795,SUSPICIOUS_STATE_COUNT
,2023-JUN,PEVT_00262,DELETION,EIDPARRY,,796,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00205,DELETION,SBICARD,,796,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00204,DELETION,AXISBANK,,797,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00203,DELETION,BOSCHLTD,,798,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00202,DELETION,BATAINDIA,,799,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00201,DELETION,PFC,,799,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00200,DELETION,IBULHSGFIN,,800,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00199,DELETION,GNFC,,800,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00198,DELETION,AWL,,801,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00197,ADDITION,ZOMATO,,801,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00196,ADDITION,TRENT,,801,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00195,ADDITION,RVNL,,801,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00194,ADDITION,PRESTIGE,,800,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00193,ADDITION,POLICYBZR,,800,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00192,ADDITION,PAYTM,,800,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00191,ADDITION,MCX,,799,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00190,ADDITION,KEI,,799,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00189,ADDITION,BSE,,798,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00188,ADDITION,BSOFT,,798,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00187,ADDITION,AUROPHARMA,,798,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00186,ADDITION,APARINDS,,798,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00185,ADDITION,ANGELONE,,798,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00184,DELETION,TIINDIA,,799,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00183,DELETION,SONATSOFTW,,799,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00182,DELETION,RAYMOND,,800,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00181,DELETION,PNBHOUSING,,801,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00180,DELETION,MRF,,802,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00179,DELETION,JINDALSTEL,,803,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00178,DELETION,FINCABLES,,804,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00177,DELETION,FEDERALBNK,,805,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00176,DELETION,EQUITASBNK,,805,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00175,DELETION,BRITANNIA,,805,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00174,DELETION,BANKINDIA,,806,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00173,DELETION,BANKBARODA,,807,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00172,DELETION,ABCAPITAL,,808,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00171,ADDITION,UPL,,807,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00170,ADDITION,SBIN,,807,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00169,ADDITION,IDFC,,806,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00168,ADDITION,HUDCO,,806,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00167,ADDITION,EIDPARRY,,805,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00166,ADDITION,DEEPAKFERT,,805,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00165,DELETION,SANOFI,,806,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00164,DELETION,RAIN,,806,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00163,DELETION,JMFINANCIL,,807,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00162,DELETION,HINDZINC,,807,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00161,DELETION,EXIDEIND,,808,SUSPICIOUS_STATE_COUNT
,2023-DEC,PEVT_00160,DELETION,AUROPHARMA,,809,SUSPICIOUS_STATE_COUNT
,2022-DEC,PEVT_00089,ADDITION,UCOBANK,,808,SUSPICIOUS_STATE_COUNT
,2022-DEC,PEVT_00088,ADDITION,LEMONTREE,,807,SUSPICIOUS_STATE_COUNT
,2022-DEC,PEVT_00087,ADDITION,BEML,,806,SUSPICIOUS_STATE_COUNT
,2022-DEC,PEVT_00086,DELETION,SCI,,807,SUSPICIOUS_STATE_COUNT
,2022-DEC,PEVT_00085,DELETION,NIITLTD,,808,SUSPICIOUS_STATE_COUNT
,2022-DEC,PEVT_00084,DELETION,ALLCARGO,,809,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00069,ADDITION,NMDC,,809,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00068,ADDITION,KSB,,808,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00067,ADDITION,KFINTECH,,808,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00066,ADDITION,KENNAMET,,807,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00065,ADDITION,INGERRAND,,806,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00064,ADDITION,MEDANTA,,806,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00063,ADDITION,BIKAJI,,806,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00062,ADDITION,APARINDS,,806,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00061,DELETION,THYROCARE,,806,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00060,DELETION,TATACOFFEE,,806,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00059,DELETION,SFL,,806,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00058,DELETION,PGHL,,807,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00057,DELETION,INDOCO,,807,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00056,DELETION,BHARATRAS,,807,SUSPICIOUS_STATE_COUNT
,2023-MAR,PEVT_00055,DELETION,ASTRAZEN,,807,SUSPICIOUS_STATE_COUNT
,2018-SEP,PEVT_00002,DELETION,BDL,,808,SUSPICIOUS_STATE_COUNT
,2018-SEP,PEVT_00001,DELETION,TECHNO,,809,SUSPICIOUS_STATE_COUNT
