event_id,raw_event_id,effective_date,event_type,symbol,old_symbol,new_symbol,company_name,isin,review_period,index_scope,membership_effect,source_document,source_page,source_section,resolution_status,event_origin
PEVT_01002,RAW_01002,"August 30, 2022",DELETION,GODREJAGRO,,,Godrej Agrovet Ltd.,,2022-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082022.pdf,Page 1,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01003,RAW_01003,"August 30, 2022",DELETION,ROUTE,,,Route Mobile Ltd.,,2022-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082022.pdf,Page 1,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01004,RAW_01004,"August 30, 2022",DELETION,SUDARSCHEM,,,Sudarshan Chemical Industries Ltd.,,2022-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082022.pdf,Page 1,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01005,RAW_01005,"August 30, 2022",DELETION,WELCORP,,,Welspun Corp Ltd.,,2022-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082022.pdf,Page 1,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01006,RAW_01006,"August 30, 2022",ADDITION,BORORENEW,,,Borosil Renewables Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs23082022.pdf,Page 1,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01007,RAW_01007,"August 30, 2022",ADDITION,CLEAN,,,Clean Science and Technology Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs23082022.pdf,Page 1,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01008,RAW_01008,"August 30, 2022",ADDITION,GPPL,,,Gujarat Pipavav Port Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs23082022.pdf,Page 1,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01009,RAW_01009,"August 30, 2022",ADDITION,NUVOCO,,,Nuvoco Vistas Corporation Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs23082022.pdf,Page 1,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01010,RAW_01010,"August 30, 2022",ADDITION,SHREECEM,,,Shree Cement Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs23082022.pdf,Page 2,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01011,RAW_01011,"August 30, 2022",ADDITION,SOBHA,,,Sobha Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs23082022.pdf,Page 2,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01012,RAW_01012,"August 30, 2022",ADDITION,VIPIND,,,V.I.P. Industries Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs23082022.pdf,Page 2,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01013,RAW_01013,"August 30, 2022",ADDITION,ZENSARTECH,,,Zensar Technolgies Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs23082022.pdf,Page 2,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01014,RAW_01014,"August 30, 2022",ADDITION,ZFCVINDIA,,,ZF Commercial Vehicle Control Systems India Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs23082022.pdf,Page 2,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01015,RAW_01015,"August 30, 2022",ADDITION,ZYDUSLIFE,,,Zydus Lifesciences Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs23082022.pdf,Page 2,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01016,RAW_01016,"August 31, 2023",DELETION,GPPL,,,Gujarat Pipavav Port Ltd.,,2023-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082023.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_01017,RAW_01017,"August 31, 2023",DELETION,MAHLIFE,,,Mahindra Lifespace Developers Ltd.,,2023-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082023.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_01018,RAW_01018,"August 31, 2023",DELETION,MAHLOG,,,Mahindra Logistics Ltd.,,2023-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082023.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_01019,RAW_01019,"August 31, 2023",DELETION,PFIZER,,,Pfizer Ltd.,,2023-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082023.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_01020,RAW_01020,"August 31, 2023",DELETION,ZENSARTECH,,,Zensar Technolgies Ltd.,,2023-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082023.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_01021,RAW_01021,"August 31, 2023",DELETION,ZYDUSLIFE,,,Zydus Lifesciences Ltd.,,2023-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082023.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_01022,RAW_01022,"August 31, 2023",ADDITION,AEGISCHEM,,,Aegis Logistics Ltd.,,2023-SEP,PARENT_NIFTY_500,ADD,ind_prs23082023.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_01023,RAW_01023,"August 31, 2023",ADDITION,ACI,,,Archean Chemical Industries Ltd.,,2023-SEP,PARENT_NIFTY_500,ADD,ind_prs23082023.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_01024,RAW_01024,"August 31, 2023",ADDITION,BIOCON,,,Biocon Ltd.,,2023-SEP,PARENT_NIFTY_500,ADD,ind_prs23082023.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_01025,RAW_01025,"August 31, 2023",ADDITION,METROPOLIS,,,Metropolis Healthcare Ltd.,,2023-SEP,PARENT_NIFTY_500,ADD,ind_prs23082023.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_01026,RAW_01026,"August 31, 2023",ADDITION,THERMAX,,,Thermax Ltd.,,2023-SEP,PARENT_NIFTY_500,ADD,ind_prs23082023.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_01027,RAW_01027,"September 30, 2024",DELETION,AETHER,,,Aether Industries Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01028,RAW_01028,"September 30, 2024",DELETION,ALLCARGO,,,Allcargo Logistics Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01029,RAW_01029,"September 30, 2024",DELETION,ANURAS,,,Anupam Rasayan India Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01030,RAW_01030,"September 30, 2024",DELETION,BORORENEW,,,Borosil Renewables Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01031,RAW_01031,"September 30, 2024",DELETION,CSBBANK,,,CSB Bank Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01032,RAW_01032,"September 30, 2024",DELETION,DCMSHRIRAM,,,DCM Shriram Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01033,RAW_01033,"September 30, 2024",DELETION,EPL,,,EPL Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01034,RAW_01034,"September 30, 2024",DELETION,FDC,,,FDC Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01035,RAW_01035,"September 30, 2024",DELETION,GLS,,,Glenmark Life Sciences Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01036,RAW_01036,"September 30, 2024",DELETION,GMMPFAUDLR,,,GMM Pfaudler Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01037,RAW_01037,"September 30, 2024",DELETION,HAPPYFORGE,,,Happy Forgings Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01038,RAW_01038,"September 30, 2024",DELETION,INDIGOPNTS,,,Indigo Paints Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01039,RAW_01039,"September 30, 2024",DELETION,JAIBALAJI,,,Jai Balaji Industries Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01040,RAW_01040,"September 30, 2024",DELETION,JKPAPER,,,JK Paper Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01041,RAW_01041,"September 30, 2024",DELETION,KRBL,,,KRBL Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01042,RAW_01042,"September 30, 2024",DELETION,LXCHEM,,,Laxmi Organic Industries Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01043,RAW_01043,"September 30, 2024",DELETION,MHRIL,,,Mahindra Holidays & Resorts India Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01044,RAW_01044,"September 30, 2024",DELETION,MEDPLUS,,,Medplus Health Services Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01045,RAW_01045,"September 30, 2024",DELETION,MTARTECH,,,MTAR Technologies Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01046,RAW_01046,"September 30, 2024",DELETION,PRINCEPIPE,,,Prince Pipes and Fittings Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01047,RAW_01047,"September 30, 2024",DELETION,RBA,,,Restaurant Brands Asia Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01048,RAW_01048,"September 30, 2024",DELETION,SAFARI,,,Safari Industries (India) Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01049,RAW_01049,"September 30, 2024",DELETION,STLTECH,,,Sterlite Technologies Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01050,RAW_01050,"September 30, 2024",DELETION,SUNTECK,,,Sunteck Realty Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01051,RAW_01051,"September 30, 2024",DELETION,TMB,,,Tamilnad Mercantile Bank Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01052,RAW_01052,"September 30, 2024",DELETION,VAIBHAVGBL,,,Vaibhav Global Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01053,RAW_01053,"September 30, 2024",DELETION,IDEA,,,Vodafone Idea Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01054,RAW_01054,"September 30, 2024",ADDITION,AADHARHFC,,,Aadhar Housing Finance Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01055,RAW_01055,"September 30, 2024",ADDITION,ABSLAMC,,,Aditya Birla Sun Life AMC Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 3,c) Nifty 500,ACTIVE,RAW
PEVT_01056,RAW_01056,"September 30, 2024",ADDITION,ANANTRAJ,,,Anant Raj Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01057,RAW_01057,"September 30, 2024",ADDITION,BASF,,,BASF India Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01058,RAW_01058,"September 30, 2024",ADDITION,BHARTIHEXA,,,Bharti Hexacom Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01059,RAW_01059,"September 30, 2024",ADDITION,GRINFRA,,,G R Infraprojects Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01060,RAW_01060,"September 30, 2024",ADDITION,GET&D,,,GE T&D India Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01061,RAW_01061,"September 30, 2024",ADDITION,GODIGIT,,,Go Digit General Insurance Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01062,RAW_01062,"September 30, 2024",ADDITION,GODREJAGRO,,,Godrej Agrovet Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01063,RAW_01063,"September 30, 2024",ADDITION,IFCI,,,IFCI Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01064,RAW_01064,"September 30, 2024",ADDITION,INDGN,,,Indegene Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01065,RAW_01065,"September 30, 2024",ADDITION,IREDA,,,Indian Renewable Energy Development Agency Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01066,RAW_01066,"September 30, 2024",ADDITION,INOXINDIA,,,INOX India Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01067,RAW_01067,"September 30, 2024",ADDITION,JPPOWER,,,Jaiprakash Power Ventures Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01068,RAW_01068,"September 30, 2024",ADDITION,JKTYRE,,,JK Tyre & Industries Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01069,RAW_01069,"September 30, 2024",ADDITION,JYOTICNC,,,Jyoti CNC Automation Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01070,RAW_01070,"September 30, 2024",ADDITION,KIRLOSBROS,,,Kirloskar Brothers Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01071,RAW_01071,"September 30, 2024",ADDITION,KIRLOSENG,,,Kirloskar Oil Eng Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01072,RAW_01072,"September 30, 2024",ADDITION,NETWEB,,,Netweb Technologies India Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01073,RAW_01073,"September 30, 2024",ADDITION,NEWGEN,,,Newgen Software Technologies Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01074,RAW_01074,"September 30, 2024",ADDITION,PFIZER,,,Pfizer Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01075,RAW_01075,"September 30, 2024",ADDITION,PTCIL,,,PTC Industries Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01076,RAW_01076,"September 30, 2024",ADDITION,SCI,,,Shipping Corporation of India Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01077,RAW_01077,"September 30, 2024",ADDITION,TBOTEK,,,TBO Tek Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01078,RAW_01078,"September 30, 2024",ADDITION,TECHNOE,,,Techno Electric & Engineering Company Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01079,RAW_01079,"September 30, 2024",ADDITION,DBREALTY,,,Valor Estate Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01080,RAW_01080,"September 30, 2024",ADDITION,VINATIORGA,,,Vinati Organics Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23082024.pdf,Page 4,c) Nifty 500,ACTIVE,RAW
PEVT_01081,RAW_01081,"September 30, 2024",DELETION,AETHER,,,Aether Industries Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 5,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01082,RAW_01082,"September 30, 2024",DELETION,ALLCARGO,,,Allcargo Logistics Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 5,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01083,RAW_01083,"September 30, 2024",DELETION,ANURAS,,,Anupam Rasayan India Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 5,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01084,RAW_01084,"September 30, 2024",DELETION,BEL,,,Bharat Electronics Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 5,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01085,RAW_01085,"September 30, 2024",DELETION,CLEAN,,,Clean Science and Technology Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 5,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01086,RAW_01086,"September 30, 2024",DELETION,ENGINERSIN,,,Engineers India Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 5,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01087,RAW_01087,"September 30, 2024",DELETION,EPL,,,EPL Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 5,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01088,RAW_01088,"September 30, 2024",DELETION,FDC,,,FDC Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 5,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01089,RAW_01089,"September 30, 2024",DELETION,GLS,,,Glenmark Life Sciences Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 5,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01090,RAW_01090,"September 30, 2024",DELETION,GMMPFAUDLR,,,GMM Pfaudler Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 5,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01091,RAW_01091,"September 30, 2024",DELETION,HAPPYFORGE,,,Happy Forgings Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 5,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01092,RAW_01092,"September 30, 2024",DELETION,INDIGOPNTS,,,Indigo Paints Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 5,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01093,RAW_01093,"September 30, 2024",DELETION,INDUSTOWER,,,Indus Towers Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01094,RAW_01094,"September 30, 2024",DELETION,JAIBALAJI,,,Jai Balaji Industries Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01095,RAW_01095,"September 30, 2024",DELETION,KAYNES,,,Kaynes Technology India Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01096,RAW_01096,"September 30, 2024",DELETION,KFINTECH,,,Kfin Technologies Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01097,RAW_01097,"September 30, 2024",DELETION,KRBL,,,KRBL Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01098,RAW_01098,"September 30, 2024",DELETION,KIMS,,,Krishna Institute of Medical Sciences Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01099,RAW_01099,"September 30, 2024",DELETION,LXCHEM,,,Laxmi Organic Industries Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01100,RAW_01100,"September 30, 2024",DELETION,MEDPLUS,,,Medplus Health Services Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01101,RAW_01101,"September 30, 2024",DELETION,PCBL,,,PCBL Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01102,RAW_01102,"September 30, 2024",DELETION,PRINCEPIPE,,,Prince Pipes and Fittings Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01103,RAW_01103,"September 30, 2024",DELETION,RITES,,,RITES Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01104,RAW_01104,"September 30, 2024",DELETION,SAFARI,,,Safari Industries (India) Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01105,RAW_01105,"September 30, 2024",DELETION,VAIBHAVGBL,,,Vaibhav Global Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01106,RAW_01106,"September 30, 2024",DELETION,MANYAVAR,,,Vedant Fashions Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01107,RAW_01107,"September 30, 2024",DELETION,ZENSARTECH,,,Zensar Technolgies Ltd.,,2024-SEP,PARENT_NIFTY_500,REMOVE,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01108,RAW_01108,"September 30, 2024",ADDITION,ANANTRAJ,,,Anant Raj Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01109,RAW_01109,"September 30, 2024",ADDITION,BASF,,,BASF India Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01110,RAW_01110,"September 30, 2024",ADDITION,BPCL,,,Bharat Petroleum Corporation Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01111,RAW_01111,"September 30, 2024",ADDITION,BBTC,,,Bombay Burmah Trading Corporation Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01112,RAW_01112,"September 30, 2024",ADDITION,GET&D,,,GE T&D India Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01113,RAW_01113,"September 30, 2024",ADDITION,IOC,,,Indian Oil Corporation Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01114,RAW_01114,"September 30, 2024",ADDITION,INOXINDIA,,,INOX India Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01115,RAW_01115,"September 30, 2024",ADDITION,KIRLOSBROS,,,Kirloskar Brothers Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01116,RAW_01116,"September 30, 2024",ADDITION,NETWEB,,,Netweb Technologies India Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
PEVT_01117,RAW_01117,"September 30, 2024",ADDITION,RKFORGE,,,Ramkrishna Forgings Ltd.,,2024-SEP,PARENT_NIFTY_500,ADD,ind_prs23092024.pdf,Page 6,2) Nifty500 Shariah,ACTIVE,RAW
