event_id,raw_event_id,event_origin,effective_date,announcement_date,event_type,resolved_event_type,symbol,old_symbol,new_symbol,company_name,isin,review_period,coverage_scope,source_document,source_page,resolution_status,resolution_reason,override_id,replacement_id
EVT_00680,RAW_00680,RAW,"January 31, 2024","January 19, 2024",ADDITION,ADDITION,RCF,,,Rashtriya Chemicals & Fertilizers Ltd.,,2024-JAN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs19012024.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00681,RAW_00681,RAW,"March 28, 2024","March 19, 2024",ADDITION,ADDITION,"INDIAN RENEWABLE ENERGY DEV.
AGENCY LTD.",,,Nifty 500,,2024-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs19032024.pdf,Page 1,ACTIVE,Verified raw reconstitution event,OVR_021,
EVT_00682,RAW_00682,RAW,"March 28, 2024","March 19, 2024",ADDITION,ADDITION,BSE LTD.*,,,Nifty Smallcap 250,,2024-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs19032024.pdf,Page 1,ACTIVE,Verified raw reconstitution event,OVR_021,
EVT_00683,RAW_00683,RAW,,"April 19, 2023",DELETION,DELETION,BAJAJELEC,,,Bajaj Electricals Ltd.,,2023-MAR,PRIMARY_TARGET,ind_prs19042023_1.pdf,Page 2,ACTIVE,Verified raw reconstitution event,OVR_022,
EVT_00684,RAW_00684,RAW,,"April 19, 2023",DELETION,DELETION,EDELWEISS,,,Edelweiss Financial Services Ltd.,,2023-MAR,PRIMARY_TARGET,ind_prs19042023_1.pdf,Page 2,ACTIVE,Verified raw reconstitution event,OVR_022,
EVT_00685,RAW_00685,RAW,,"April 19, 2023",DELETION,DELETION,ERIS,,,Eris Lifesciences Ltd.,,2023-MAR,PRIMARY_TARGET,ind_prs19042023_1.pdf,Page 2,ACTIVE,Verified raw reconstitution event,OVR_022,
EVT_00686,RAW_00686,RAW,,"April 19, 2023",DELETION,DELETION,NSLNISP,,,NMDC Steel Ltd.,,2023-MAR,PRIMARY_TARGET,ind_prs19042023_1.pdf,Page 2,ACTIVE,Verified raw reconstitution event,OVR_022,
EVT_00687,RAW_00687,RAW,"December 27, 2019","December 19, 2019",DELETION,DELETION,DEN,,,Den Networks Ltd.,,2019-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs19122019.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00688,RAW_00688,RAW,"December 27, 2019","December 19, 2019",DELETION,DELETION,HATHWAY,,,Hathway Cable & Datacom Ltd.,,2019-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs19122019.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00689,RAW_00689,RAW,"December 27, 2019","December 19, 2019",DELETION,DELETION,KENNAMET,,,Kennametal India Ltd.,,2019-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs19122019.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00690,RAW_00690,RAW,"December 27, 2019","December 19, 2019",DELETION,DELETION,TASTYBITE,,,Tasty Bite Eatables Ltd.,,2019-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs19122019.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00691,RAW_00691,RAW,"February 27, 2026","February 20, 2026",ADDITION,ADDITION,ENRIN,,,Siemens Energy India Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs20022026_2.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00692,RAW_00692,RAW,"May 29, 2026","May 20, 2026",ADDITION,ADDITION,CIEINDIA,,,CIE Automotive India Ltd.,,2026-MAY,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs20052026_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00693,RAW_00693,RAW,,"October 20, 2022",DELETION,DELETION,AFFLE,,,Affle (India) Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00694,RAW_00694,RAW,,"October 20, 2022",DELETION,DELETION,CAPLIPOINT,,,Caplin Point Laboratories Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00695,RAW_00695,RAW,,"October 20, 2022",DELETION,DELETION,VARROC,,,Varroc Engineering Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00696,RAW_00696,RAW,,"October 20, 2022",ADDITION,ADDITION,ECLERX,,,eClerx Services Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00697,RAW_00697,RAW,,"October 20, 2022",ADDITION,ADDITION,ENGINERSIN,,,Engineers India Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00698,RAW_00698,RAW,,"October 20, 2022",ADDITION,ADDITION,FINCABLES,,,Finolex Cables Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00699,RAW_00699,RAW,,"October 20, 2022",ADDITION,ADDITION,FLUOROCHEM,,,Gujarat Fluorochemicals Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00700,RAW_00700,RAW,,"October 20, 2022",ADDITION,ADDITION,HINDCOPPER,,,Hindustan Copper Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00701,RAW_00701,RAW,,"October 20, 2022",ADDITION,ADDITION,IGL,,,Indraprastha Gas Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00702,RAW_00702,RAW,,"October 20, 2022",ADDITION,ADDITION,JSL,,,Jindal Stainless Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00703,RAW_00703,RAW,,"October 20, 2022",ADDITION,ADDITION,JINDALSTEL,,,Jindal Steel & Power Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00704,RAW_00704,RAW,,"October 20, 2022",ADDITION,ADDITION,NATCOPHARM,,,NATCO Pharma Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00705,RAW_00705,RAW,,"October 20, 2022",ADDITION,ADDITION,OIL,,,Oil India Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00706,RAW_00706,RAW,,"October 20, 2022",ADDITION,ADDITION,OLECTRA,,,Olectra Greentech Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00707,RAW_00707,RAW,,"October 20, 2022",ADDITION,ADDITION,POLYMED,,,Poly Medicure Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00708,RAW_00708,RAW,,"October 20, 2022",ADDITION,ADDITION,RAJESHEXPO,,,Rajesh Exports Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00709,RAW_00709,RAW,,"October 20, 2022",ADDITION,ADDITION,SCI,,,Shipping Corporation of India Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00710,RAW_00710,RAW,,"October 20, 2022",ADDITION,ADDITION,SAIL,,,Steel Authority of India Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00711,RAW_00711,RAW,,"October 20, 2022",ADDITION,ADDITION,SWSOLAR,,,Sterling and Wilson Renewable Energy Ltd.,,2022-SEP,PRIMARY_TARGET,ind_prs20102022_1.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00712,RAW_00712,RAW,,"February 21, 2023",ADDITION,ADDITION,PPLPHARMA,,,Piramal Pharma Ltd.,,2023-MAR,PRIMARY_TARGET,ind_prs21022023.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00713,RAW_00713,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,ACI,,,Archean Chemical Industries Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00714,RAW_00714,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,AVANTIFEED,,,Avanti Feeds Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00715,RAW_00715,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,BALAMINES,,,Balaji Amines Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00716,RAW_00716,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,BIRLACORPN,,,Birla Corporation Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00717,RAW_00717,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,CELLO,,,Cello World Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00718,RAW_00718,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,CHEMPLASTS,,,Chemplast Sanmar Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00719,RAW_00719,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,CIEINDIA,,,CIE Automotive India Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00720,RAW_00720,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,EASEMYTRIP,,,Easy Trip Planners Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00721,RAW_00721,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,EQUITASBNK,,,Equitas Small Finance Bank Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00722,RAW_00722,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,FINEORG,,,Fine Organic Industries Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00723,RAW_00723,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,GRINFRA,,,G R Infraprojects Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00724,RAW_00724,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,GRINDWELL,,,Grindwell Norton Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00725,RAW_00725,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,GAEL,,,Gujarat Ambuja Exports Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00726,RAW_00726,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,GSFC,,,Gujarat State Fertilizers & Chemicals Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00727,RAW_00727,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,JKLAKSHMI,,,JK Lakshmi Cement Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00728,RAW_00728,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,KSB,,,KSB Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00729,RAW_00729,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,MAHLIFE,,,Mahindra Lifespace Developers Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00730,RAW_00730,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,METROBRAND,,,Metro Brands Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00731,RAW_00731,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,NUVOCO,,,Nuvoco Vistas Corporation Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00732,RAW_00732,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,PGHH,,,Procter & Gamble Hygiene & Health Care Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00733,RAW_00733,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,RAJESHEXPO,,,Rajesh Exports Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00734,RAW_00734,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,RATNAMANI,,,Ratnamani Metals & Tubes Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00735,RAW_00735,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,SANOFI,,,Sanofi India Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00736,RAW_00736,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,SPARC,,,Sun Pharma Advanced Research Company Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00737,RAW_00737,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,SUNDRMFAST,,,Sundram Fasteners Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00738,RAW_00738,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,TVSSCS,,,TVS Supply Chain Solutions Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00739,RAW_00739,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,UJJIVANSFB,,,Ujjivan Small Finance Bank Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00740,RAW_00740,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,VIPIND,,,V.I.P. Industries Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00741,RAW_00741,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,VARROC,,,Varroc Engineering Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00742,RAW_00742,RAW,"March 28, 2025","February 21, 2025",DELETION,DELETION,VINATIORGA,,,Vinati Organics Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 2,ACTIVE,Verified raw reconstitution event,,
EVT_00743,RAW_00743,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,ACMESOLAR,,,ACME Solar Holdings Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00744,RAW_00744,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,AFCONS,,,Afcons Infrastructure Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00745,RAW_00745,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,ALIVUS,,,Alivus Life Sciences Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00746,RAW_00746,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,AIIL,,,Authum Investment & Infrastructure Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00747,RAW_00747,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,BAJAJHFL,,,Bajaj Housing Finance Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00748,RAW_00748,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,FIRSTCRY,,,Brainbees Solutions Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00749,RAW_00749,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,DCMSHRIRAM,,,DCM Shriram Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00750,RAW_00750,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,GRAVITA,,,Gravita India Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00751,RAW_00751,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,HYUNDAI,,,Hyundai Motor India Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00752,RAW_00752,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,IGIL,,,International Gemmological Institute (India) Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00753,RAW_00753,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,IKS,,,Inventurus Knowledge Solutions Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00754,RAW_00754,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,JSWHL,,,JSW Holdings Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00755,RAW_00755,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,LTFOODS,,,LT Foods Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00756,RAW_00756,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,NAVA,,,Nava Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00757,RAW_00757,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,NEULANDLAB,,,Neuland Laboratories Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00758,RAW_00758,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,NIVABUPA,,,Niva Bupa Health Insurance Company Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00759,RAW_00759,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,NTPCGREEN,,,NTPC Green Energy Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00760,RAW_00760,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,OLAELEC,,,Ola Electric Mobility Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00761,RAW_00761,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,PGEL,,,PG Electroplast Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00762,RAW_00762,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,PREMIERENE,,,Premier Energies Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00763,RAW_00763,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,RPOWER,,,Reliance Power Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00764,RAW_00764,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,SAGILITY,,,Sagility India Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00765,RAW_00765,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,SAILIFE,,,Sai Life Sciences Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00766,RAW_00766,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,SARDAEN,,,Sarda Energy and Minerals Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00767,RAW_00767,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,SWIGGY,,,Swiggy Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00768,RAW_00768,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,TARIL,,,Transformers And Rectifiers (India) Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00769,RAW_00769,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,VMM,,,Vishal Mega Mart Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00770,RAW_00770,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,WAAREEENER,,,Waaree Energies Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00771,RAW_00771,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,WOCKPHARMA,,,Wockhardt Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00772,RAW_00772,RAW,"March 28, 2025","February 21, 2025",ADDITION,ADDITION,ZENTEC,,,Zen Technologies Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21022025.pdf,Page 3,ACTIVE,Verified raw reconstitution event,,
EVT_00773,RAW_00773,RAW,"April 30, 2025","April 21, 2025",ADDITION,ADDITION,SAGILITY,,,Sagility India Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21042025_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00774,RAW_00774,RAW,"April 30, 2025","April 21, 2025",ADDITION,ADDITION,SUNDRMFAST,,,Sundram Fasteners Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21042025_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00775,RAW_00775,RAW,"April 30, 2025","April 21, 2025",ADDITION,ADDITION,VBL,,,Varun Beverages Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21042025_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00776,RAW_00776,RAW,"June 28, 2024","June 21, 2024",DELETION,DELETION,ABB,,,ABB India Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs21062024_1.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00777,RAW_00777,RAW,"April 29, 2021","April 22, 2021",DELETION,DELETION,GHCL,,,GHCL Ltd.,,2021-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs22042021.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00778,RAW_00778,RAW,"April 29, 2021","April 22, 2021",DELETION,DELETION,TATASTLBSL,,,Tata Steel BSL Ltd.,,2021-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs22042021.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00779,RAW_00779,RAW,"April 29, 2021","April 22, 2021",DELETION,DELETION,BURGERKING,,,Burger King India Ltd.,,2021-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs22042021.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
